iter,cl_p,cd_p,cmz
50,0.6104915313082342,0.09620531603763963,-0.304885983082595
100,0.8870797326426396,0.10751567894291543,-0.22653328596494574
150,1.2470919776677292,0.01612680620553949,-0.2121586601175243
200,0.9256760395466064,0.08284511073416129,-0.16648229493326502
250,0.7750269737204687,0.01491880943626396,-0.01598134160642611
300,0.5934693750538483,0.004417192038798915,-0.03666570251841527
350,0.5610546934444546,-0.0011595804079744278,-0.0098324764756047
400,0.4905528312505339,-0.0050375277632414275,-0.020239823379235296
450,0.5112307382060718,-0.0027969028632407688,-0.01287915754270008
500,0.5354271240170114,-0.00279244594269416,-0.022761984117340702
550,0.5677948859722562,0.0038482140053038823,-0.03580135975538717
600,0.594794746991686,0.003886914549784898,-0.04016175995500831
650,0.6138436379964096,0.006699277983953739,-0.047526632846077436
700,0.6217656695634937,0.005754151172511584,-0.04376022192845996
750,0.6216577703033928,0.005666754475786378,-0.04394926037439572
800,0.6185884285559867,0.004028079371264814,-0.03936052181478105
850,0.6141839672887206,0.003228873647723168,-0.03814934975530231
900,0.6105019761496754,0.002303031627130506,-0.035766103232050254
950,0.6085989958214536,0.0019170380159358727,-0.03515776566054978
1000,0.6092353725708046,0.0016766614543140541,-0.03487385609220044
1050,0.6111453308218899,0.0016185906453299133,-0.03499839328435921
1100,0.6145477392646249,0.001667748901255527,-0.03556787673207883
1150,0.6187554978869014,0.0017438721579057846,-0.03627630004217202
1200,0.6242413863753514,0.0019205488764362534,-0.03754114676420144
1250,0.6308220842487601,0.0021188400313119486,-0.03912011176065571
1300,0.6396992771762462,0.0025130492272912018,-0.0417279079675481
1350,0.6515761819507446,0.003058384955267323,-0.04537386499896822
1400,0.665895420299559,0.0036349374253589243,-0.04958244289700458
1450,0.680444351686516,0.003936015022506505,-0.05319664357164299
1500,0.6933354003358991,0.003903511844048059,-0.05576857059176737
1550,0.7038623453727021,0.0036349795005557704,-0.05743122262815147
1600,0.7120495004415056,0.0032915387268405006,-0.05851373586882868
1650,0.718299663570266,0.002963983381756942,-0.05924201788688604
1700,0.7230917901549455,0.002687609390041341,-0.05975569706325456
1750,0.72688607530637,0.0024615392850162177,-0.06013662116012563
1800,0.7299751955598016,0.002274043217700218,-0.06042946777592705
1850,0.732545312195166,0.0021178557227905796,-0.06066390050083747
1900,0.7347037570333735,0.001985933670418107,-0.060853402496598145
1950,0.736532092265662,0.0018737974060976485,-0.06100697846398855
2000,0.738086158526113,0.0017759230790774052,-0.06112712889198429
2050,0.7394096376762872,0.0016896304412720943,-0.061219090838485195
2100,0.740539612521852,0.0016132974946745846,-0.0612885502772914
2150,0.7415135532093475,0.0015469455391033966,-0.06134421297339653
2200,0.7423703096839872,0.0014905958123316025,-0.06139449554150855
2250,0.743148489144231,0.0014443834614841756,-0.06144824346590443
2300,0.7438854038324862,0.001408193695753489,-0.06151344649987372
2350,0.7446156147544202,0.0013817895610351244,-0.061597604272230204
2400,0.7453698386043941,0.0013646125979415245,-0.061706697511154644
